id,title,skills1
20850,Test Engineering Intern,"['Software Infrastructure', 'AutoCAD', 'Field Testing', 'Engineering', 'Field Technicians']"
20851,Training Development Executive,"['Software Infrastructure', 'Training Course Development', 'Executive Development', 'Training Program Development', 'Engineering']"
20852,Training Implementation Specialist,"['AutoCAD', 'SAP Implementation', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20853,Assistant Director of Undergraduate Admissions,"['Software Infrastructure', 'Financial Aid Administration', 'Student Recruiting', 'Higher Education Administration', 'Engineering']"
20854,Assistant Legal Counsel,"['Software Infrastructure', 'Legal Assistance', 'General Corporate Counsel', 'Engineering', 'Field Technicians']"
20855,Associate Economist,"['Software Infrastructure', 'AEA', 'Economic Research', 'Engineering', 'Field Technicians']"
20856,Country Information Technology Manager,"['Information Technology Infrastructure', 'Technology Management', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20857,Helicopter Mechanic,"['Helicopter Piloting', 'Aircraft Maintenance', 'C++', 'Field Technicians', 'Technical Maintenance']"
20858,Holistic Health Counselor,"['Field Technicians', 'Technical Maintenance', 'Wellness Consulting', 'Software Design', 'Software Industry']"
20859,Laboratory Technical Manager,"['AutoCAD', 'Clinical Laboratory Management', 'Laboratory Equipment', 'Field Technicians', 'LabManager']"
20860,Marketing Associate Intern,"['AutoCAD', 'Association Marketing', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20861,Political Organizer,"['Software Infrastructure', 'Political Strategy', 'Grassroots Organizing', 'Engineering', 'Field Technicians']"
20862,Problem Change Manager,"['Organizational Change Management', 'PHP', 'Change Control', 'Field Technicians', 'Technical Maintenance']"
20863,Product Release Manager,"['PHP', 'Field Technicians', 'Software Product Management', 'Technical Maintenance', 'Release Strategy']"
20864,Project Design Coordinator,"['Design Team Coordination', 'PHP', 'Computer-Aided Design (CAD)', 'Project Design', 'Field Technicians']"
20866,Retail Sales Executive,"['AutoCAD', 'PHP', 'Retail', 'Field Technicians', 'Store Management']"
20867,Senior Manager Product Strategy,"['Software Infrastructure', 'Strategic Marketing Management', 'Engineering', 'Product Planning', 'Field Technicians']"
20868,Senior Solutions Marketing Manager,"['Strategic Marketing Management', 'PHP', 'Field Technicians', 'Agile Methodologies', 'Technical Maintenance']"
20869,Weather Forecaster,"['Visual Basic', 'AutoCAD', 'Numerical Weather Prediction', 'PHP', 'Field Technicians']"
20870,Associate Promotions Manager,"['Software Infrastructure', 'National Promotions', 'PHP', 'Engineering', 'Field Technicians']"
20871,Branch Partner,"['Branch Banking Operations', 'Trusted Business Partner', 'PHP', 'Branch Management', 'Field Technicians']"
20872,Business Application Coordinator,"['Visual Basic', 'AutoCAD', 'Business Application Delivery', 'Field Technicians', 'Technical Maintenance']"
20873,Character Rigger,"['Software Infrastructure', 'Character Modelling', 'Riggers', 'Rigging', 'Engineering']"
20874,Director Advertising Operations,"['Software Infrastructure', 'Ad Development', 'PHP', 'Advertising Production', 'Engineering']"
20875,Director Business Process Improvement,"['Business Process Design', 'PHP', 'Process Definition', 'Field Technicians', 'Agile Methodologies']"
20876,Director Industrial Sales,"['AutoCAD', 'Director level', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20878,Engagement Project Manager,"['Software Infrastructure', 'Professional Services Management', 'Engagement Management', 'Project Stakeholder Management', 'PHP']"
20879,Geological Advisor,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Oil and Gas']"
20880,Information Technology Financial Analyst,"['Visual Basic', 'AutoCAD', 'Financial Planning and Analysis (FP&A)', 'PHP', 'Field Technicians']"
20881,Managing Surveyor,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Industrial Equipment']"
20882,Mechanical Process Engineer,"['AutoCAD', 'Methods Engineering', 'Computer-Aided Design (CAD)', 'Field Technicians', 'Technical Maintenance']"
20883,Membership Sales Manager,"['AutoCAD', 'Membership Marketing', 'PHP', 'Field Technicians', 'Membership Management']"
20884,Pastoral Counselor,"['Software Infrastructure', 'Counselor Education', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
20885,Purchasing Program Manager,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Agile Methodologies']"
20887,Senior Human Resources Partner,"['HR Consulting', 'HR Business Partnering', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
20888,Senior Program Administrator,"['AutoCAD', 'Federal Program Management', 'PHP', 'Field Technicians', 'Program Oversight']"
20889,Senior Radio Frequency Optimization Engineer,"['Software Infrastructure', 'RF Planning', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
20890,Store Administrator,"['AutoCAD', 'Multi-Store Operations', 'Field Technicians', 'Store Management', 'Storefront']"
20893,Vice President Patient Care Services,"['Nursing Management', 'Patient Care Management', 'Field Technicians', 'Agile Methodologies', 'Technical Maintenance']"
20895,Automotive Instructor,"['AutoCAD', 'PHP', 'Field Technicians', 'Automotive Engineering', 'Technical Maintenance']"
20896,Background Investigator,"['Corporate Internal Investigations', 'Software Infrastructure', 'International Background Checks', 'Engineering', 'Field Technicians']"
20897,Cable Installer,"['Software Infrastructure', 'Cable Networks', 'Cable Installation', 'Cable Television', 'Cabling']"
20898,Child And Adolescent Psychiatrist,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Industrial Equipment']"
20899,Editorial Supervisor,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'NewsEdit']"
20900,Fabrication Engineer,"['Software Infrastructure', 'AutoCAD', 'Computer-Aided Design (CAD)', 'Engineering', 'Field Technicians']"
20901,Financial Application Specialist,"['Sap Fm', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
20904,Inside Sales Team Lead,"['Software Infrastructure', 'Voice over IP (VoIP)', 'PHP', 'Engineering', 'Field Technicians']"
20905,Portfolio Management Associate,"['Fund Management', 'Corporate Portfolio Management', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20906,Process Improvement Coordinator,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20907,Retail Banking Officer,"['Branch Banking Operations', 'Depository Operations', 'Banking', 'PHP', 'Branch Management']"
20908,Senior Clinician,"['Software Infrastructure', 'Clinical Consultation', 'Engineering', 'Clinical Support', 'Field Technicians']"
20909,System Engineering Supervisor,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Systems Management']"
20910,Associate Process Engineer,"['Visual Basic', 'AutoCAD', 'Python (Programming Language)', 'Methods Engineering', 'PHP']"
20911,Board Account Director,"['Software Infrastructure', 'Board Administration', 'Director level', 'PHP', 'Engineering']"
20912,Chapter Lead,"['Lead Certified', 'Leadership Accountability', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20913,Customer Service Department Manager,"['AutoCAD', 'Customer Service Management', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20914,Design Production Assistant,"['AutoCAD', 'Design Assistance', 'PHP', 'Design Production', 'Press Production']"
20915,Distance Learning Coordinator,"['AutoCAD', 'Online Teaching', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20916,Electrical Drafter,"['AutoCAD', 'AutoCAD Electrical', '2D CAD Drawing', 'Computer-Aided Design (CAD)', 'Civil Engineering Drafting']"
20917,Electrical Maintenance Engineer,"['AutoCAD', 'E&M', 'Electrical Maintenance', 'Field Technicians', 'Electrical Equipment']"
20918,Executive Assistant to Executive Director,"['Visual Basic', 'AutoCAD', 'Executive Services', 'PHP', 'Field Technicians']"
20921,Lead Receptionist,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'SOLIDWORKS']"
20922,Press Advisor,"['Public Affairs', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Press Outreach']"
20925,Senior Broadcast Journalist,"['Python (Programming Language)', 'Hard News Reporting', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20926,Senior Database Marketing Analyst,"['Marketing Data Analysis', 'Database Analysis', 'Market Information (Direct Marketing)', 'PHP', 'Marketing Statistical Analysis']"
20927,Associate Information Technology Analyst,"['Visual Basic', 'AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Computer Information Systems']"
20928,Community Liaison Officer,"['Software Infrastructure', 'Community Relations Management', 'Legal Liaison', 'Engineering', 'Field Technicians']"
20929,Executive Host,"['Software Infrastructure', 'AutoCAD', 'PHP', 'Engineering', 'Field Technicians']"
20930,Government Program Manager,"['AutoCAD', 'Federal Program Management', 'Programme Governance', 'Field Technicians', 'Technical Maintenance']"
20931,Health Promotions Coordinator,"['Software Infrastructure', 'Health Counseling', 'Community Health', 'Engineering', 'Field Technicians']"
20932,Human Resources Facilities Manager,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Facility Management (FM)']"
20933,Independent Journalist,"['Non-fiction Writer', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Journalism']"
20934,Intelligent Network Engineer,"['Software Infrastructure', 'Network Engineering', 'Engineering', 'Field Technicians', 'IT Networking']"
20935,Interim Director of Development,"['Director level', 'PHP', 'Interim Management Services', 'Field Technicians', 'Technical Maintenance']"
20936,International Sales Engineer,"['Software Infrastructure', 'Voice over IP (VoIP)', 'PHP', 'Engineering', 'Field Technicians']"
20937,Packaging Development Engineer,"['Visual Basic', 'AutoCAD', 'Electronics Packaging', 'PHP', 'Field Technicians']"
20938,Physical Designer,"['Software Infrastructure', 'Hardware Design', 'Engineering', 'Electronic Product Design', 'Field Technicians']"
20939,Press Office Manager,"['Software Infrastructure', 'Press Liaison', 'PHP', 'Engineering', 'Field Technicians']"
20940,Principal Economist,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Economic Forecasting', 'Real Estate Economics']"
20941,Project Application Engineer,"['Software Infrastructure', 'AutoCAD', 'Application Architecture', 'Engineering', 'Field Technicians']"
20942,Quality Business Analyst,"['Visual Basic', 'IT Business Analysis', 'Quality Assurance Analysis', 'PHP', 'Field Technicians']"
20943,Radio Talk Show Host,"['PHP', 'Field Technicians', 'Talk Radio', 'Technical Maintenance', 'Live Radio']"
20944,Regional District Manager,"['AutoCAD', 'District Management', 'Branch Management', 'Field Technicians', 'Technical Maintenance']"
20945,Senior Dispatcher,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'PL/SQL']"
20946,Senior Manager Human Resources Information System,"['PHP', 'Field Technicians', 'Human Resources Information Technology (HRIT)', 'Technical Maintenance', 'HR Software']"
20947,Special Project Administrator,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Strategic Project Management']"
20948,Specialty Account Manager,"['Visual Basic', 'AutoCAD', 'Territory Account Management', 'Account Marketing', 'Technical Support']"
20949,System Sales Consultant,"['Software Infrastructure', 'Technical Sales Consulting', 'Voice over IP (VoIP)', 'PHP', 'Engineering']"
20950,User Experience Analyst,"['Search Engine Optimization (SEO)', 'User Experience (UX)', 'E-Commerce', 'Axure RP', 'PHP']"
20952,Admissions Supervisor,"['Software Infrastructure', 'AutoCAD', 'Financial Aid Administration', 'Higher Education Administration', 'Engineering']"
20953,Assistant Club Manager,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design', 'Software Industry']"
20955,Co Sales Manager,"['Software Infrastructure', 'AutoCAD', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
20956,Cooperative Education Student,"['Software Infrastructure', 'Computer-Aided Design (CAD)', 'Engineering', 'Field Technicians', 'Peer Education']"
20957,Deputy Head of Mission,"['Software Infrastructure', 'Duty Management', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
20958,Development Tester,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Industrial Equipment']"
20959,Director Product Development Engineering,"['AutoCAD', 'Field Technicians', 'Design Leadership', 'Technical Maintenance', 'Software Design']"
20961,Finance Account Officer,"['Software Infrastructure', 'AutoCAD', 'PHP', 'Engineering', 'Account Administration']"
20962,Funding Analyst,"['Visual Basic', 'AutoCAD', 'Banking', 'PHP', 'Field Technicians']"
20964,Guest Scientist,"['Software Infrastructure', 'Guest Lecturing', 'Engineering', 'C++', 'Field Technicians']"
20965,Intensive Case Manager,"['Medical Case Management', 'Certified Case Manager', 'Field Technicians', 'Case Management', 'Technical Maintenance']"
20966,Logistics Center Manager,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20968,Port Captain,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Port Management', 'Software Design']"
20969,Press Office Intern,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Media Relations']"
20971,Senior Computer System Analyst,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Software System Analysis']"
20972,Senior Knowledge Engineer,"['Software Infrastructure', 'Expert Systems', 'Knowledge Engineering', 'Engineering', 'Field Technicians']"
20973,Senior Package Engineer,"['Visual Basic', 'AutoCAD', 'Electronics Packaging', 'Python (Programming Language)', 'PHP']"
20974,Site Foreman,"['Site Coordination', 'Field Technicians', 'Technical Maintenance', 'Contractor Supervision', 'Software Design']"
20975,Summer Hire,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Graduate Recruitment', 'Software Design']"
20976,Vocational Instructor,"['Software Infrastructure', 'Classroom Instruction', 'Engineering', 'Field Technicians', 'Ground Instructor']"
20977,Assistant Director Marketing Communications,"['Software Infrastructure', 'PHP', 'Advertising', 'Engineering', 'Field Technicians']"
20978,Biomedical Equipment Technician,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'SOLIDWORKS', 'Biomedical Electronics']"
20979,Creative Graphic Designer,"['AutoCAD', 'Marketing Graphic Design', 'Image Design', 'User Experience (UX)', 'PHP']"
20980,Director of Outpatient Services,"['Software Infrastructure', 'Outpatient Orthopedics', 'Practice Operations', 'Engineering', 'Field Technicians']"
20981,District Controller,"['Visual Basic', 'AutoCAD', 'PHP', 'District Management', 'Field Technicians']"
20983,Independent Marketing Executive,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Self-employment']"
20984,Information Communication Technology Infrastructure Manager,"['Information Technology Infrastructure', 'PHP', 'Field Technicians', 'Technical Maintenance', 'IT Infrastructure Management']"
20985,Monitoring And Evaluation Specialist,"['Software Infrastructure', 'Monitoring Progress', 'Development Monitoring', 'Engineering', 'Field Technicians']"
20986,Network Planning Analyst,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Network Performance Management']"
20987,Operations Shift Supervisor,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'SOLIDWORKS']"
20988,Ophthalmic Assistant,"['Software Infrastructure', 'AutoCAD', 'Medical Assisting', 'Surgical Assisting', 'Ophthalmology']"
20989,Retail District Manager,"['Multi-Store Operations', 'District Management', 'Field Technicians', 'Store Management', 'Technical Maintenance']"
20990,Social Services Coordinator,"['Field Technicians', 'Technical Maintenance', 'Community Support', 'Software Design', 'Service Coordination']"
20991,Special Project Supervisor,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Subcontractor/Crew Supervision']"
20992,Structural Project Engineer,"['Construction Engineering', 'PHP', 'Steel Structures', 'Computer-Aided Design (CAD)', 'Bridges']"
20993,Visiting Artist,"['AutoCAD', 'Art Consulting', 'PHP', 'Conceptual Art', 'Field Technicians']"
20994,Web Development Lead,"['Leading Development Teams', 'Web Production Management', 'PHP', 'Field Technicians', 'Technical Maintenance']"
20995,Web System Engineer,"['Software Infrastructure', 'Voice over IP (VoIP)', 'PHP', 'Engineering', 'Field Technicians']"
20996,Assistant Director Public Affairs,"['Public Affairs', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Media Relations']"
20998,Business Unit President,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Business Unit Integration', 'Construction']"
20999,Chairman Emeritus,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Non-Executive Director', 'Construction']"
21000,Clerical Supervisor,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Clinical Supervision', 'Office Operations']"
21003,Instructional System Specialist,"['Visual Basic', 'AutoCAD', 'Python (Programming Language)', 'PHP', 'Field Technicians']"
21005,Life Health Insurance Agent,"['AutoCAD', 'Insurance Planning', 'PHP', 'Insurance Industry', 'Field Technicians']"
21006,Principal Staff Software Engineer,"['Software Infrastructure', 'Technical Staff Management', 'Engineering', 'Project Staffing', 'Field Technicians']"
21008,Sap Advanced Business Application Programming Technical Consultant,"['Software Infrastructure', 'AutoCAD', 'PHP', 'Engineering', 'Field Technicians']"
21009,Senior Chief Petty Officer,"['AutoCAD', 'Navy', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
21010,Senior Core Network Engineer,"['Software Infrastructure', 'Network Architecture', 'Cisco Networking', 'Network Systems', 'Network Engineering']"
21011,Senior Digital Producer,"['Digital Production', 'Search Engine Optimization (SEO)', 'User Experience (UX)', 'E-Commerce', 'PHP']"
21012,Senior Java Architect,"['Software Infrastructure', 'Software Architecture', 'Domain Architecture', 'Engineering', 'Field Technicians']"
21013,Senior Manager Creative Services,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Studio Management']"
21014,Senior Quality Assurance Technician,"['Software Infrastructure', 'AutoCAD', 'Quality Assurance Analysis', 'PHP', 'Engineering']"
21015,Service Integration Manager,"['Visual Basic', 'AutoCAD', 'Service Integration', 'PHP', 'Field Technicians']"
21016,Set Personal Assistant,"['AutoCAD', 'PHP', 'On-set Supervision', 'Field Technicians', 'Technical Maintenance']"
21018,Bioinformatics Analyst,"['Biological Data Analysis', 'Field Technicians', 'Technical Maintenance', 'Software Design', 'Software Industry']"
21020,Contact Center Agent,"['AutoCAD', 'Customer Support', 'Banking', 'PHP', 'Customer Service Representatives']"
21021,Diagnostician,"['Software Infrastructure', 'AutoCAD', 'Medical Screening', 'Diagnose', 'Differential Diagnosis']"
21022,Freelance Recruiter,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Rec 2 Rec']"
21023,Internal Control Coordinator,"['Control Framework', 'Internal Control Implementation', 'Field Technicians', 'Accounting', 'Technical Maintenance']"
21024,Internal Operations Manager,"['Visual Basic', 'AutoCAD', 'Operations Management', 'PHP', 'Field Technicians']"
21025,Internet Recruitment Consultant,"['Vacancies', 'PHP', 'Field Technicians', 'E-Recruitment', 'Technical Maintenance']"
21026,Junior Process Engineer,"['Visual Basic', 'AutoCAD', 'Methods Engineering', 'Computer-Aided Design (CAD)', 'Field Technicians']"
21027,Lead Internal Auditor,"['Field Technicians', 'Technical Maintenance', 'General Ledgers', 'Internal Audit Transformation', 'Certified Lead Auditor']"
21028,Lighting Camera Operator,"['Software Infrastructure', 'Location Lighting', 'Studio Camera Operation', 'Film Lighting', 'Engineering']"
21029,Management Information System Developer,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Computer Information Systems', 'Information System Design']"
21030,Manager Leasing Administration,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Lease Accounting']"
21031,Network Administrator Desktop Support,"['Software Infrastructure', 'AutoCAD', 'Voice over IP (VoIP)', 'PHP', 'Engineering']"
21032,Operating System Engineer,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Systems Management', 'Operating Systems Design']"
21033,Pastoral Intern,"['Field Technicians', 'Pastoral Theology', 'Technical Maintenance', 'Pastoral Counseling', 'Software Design']"
21034,Retail Accountant,"['AutoCAD', 'Year-End Accounting', 'Field Technicians', 'Accounting', 'Technical Maintenance']"
21035,Sales Supporter,"['AutoCAD', 'Support Management', 'Customer Support', 'Support Services', 'Field Technicians']"
21036,Senior Development Editor,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Magazine Editing']"
21037,Senior Trade Marketing Manager,"['Strategic Marketing Management', 'E-Commerce', 'PHP', 'Field Technicians', 'Agile Methodologies']"
21038,System Support Executive,"['AutoCAD', 'Technical Support', 'Enterprise Support', 'PHP', 'Field Technicians']"
21039,Table Game Supervisor,"['AutoCAD', 'Baccarat', 'PHP', 'Field Technicians', 'Game Management']"
21040,Web Communications Specialist,"['Web Based Media', 'Web Content', 'Internet Content', 'PHP', 'WordPress']"
21041,Artistic Associate,"['Software Infrastructure', 'AutoCAD', 'Art Consulting', 'Artistic Direction', 'PHP']"
21042,Audience Marketing Manager,"['Software Infrastructure', 'Adobe Audience Manager', 'Audience Development', 'Online Media Management', 'PHP']"
21043,Corporate Security Officer,"['Security Consulting', 'Software Infrastructure', 'Ship Security Officer', 'Personnel Security', 'Engineering']"
21044,Data Processing Technician,"['Visual Basic', 'AutoCAD', 'Oracle Database', 'PHP', 'Field Technicians']"
21045,Equity Research Assistant,"['Software Infrastructure', 'Equity Research', 'Stock Research', 'Equity Research Analysis', 'PHP']"
21046,Federal Agent,"['Software Infrastructure', 'Federal Law Enforcement', 'Engineering', 'Law Enforcement', 'Field Technicians']"
21047,Front Desk Administrator,"['Software Infrastructure', 'AutoCAD', 'Front Office Operations', 'Office Administration', 'PHP']"
21048,Grants Contract Manager,"['AutoCAD', 'Grant Coordination', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21049,Head of Creative Services,"['PHP', 'Field Technicians', 'Agile Methodologies', 'Technical Maintenance', 'Software Design']"
21050,Internal SAP Consultant,"['AutoCAD', 'Certified SAP Consultant', 'SAP Implementation', 'SAP Integration', 'Field Technicians']"
21051,Legal Assistant Intern,"['Software Infrastructure', 'Legal Assistance', 'Legal Administration', 'Legal Liaison', 'Engineering']"
21054,Patent Consultant,"['Software Infrastructure', 'Software Patents', 'Engineering', 'Patent Prosecution', 'Field Technicians']"
21055,Principal Research Associate,"['Research Project Management', 'Real-Time Polymerase Chain Reaction (qPCR)', 'Field Technicians', 'Technical Maintenance', 'Pharmaceutical Research']"
21056,Production Sound Mixer,"['Re-recording Mixing', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Mixer']"
21057,Sales Logistics Coordinator,"['AutoCAD', 'Freight', 'PHP', 'Field Technicians', 'Supply Operations']"
21058,Senior Curator,"['Curatorial Projects', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Collection Maintenance']"
21059,Senior Fund Administrator,"['Fund Management', 'PHP', 'Field Technicians', 'Accounting', 'Technical Maintenance']"
21060,Senior Technical Recruiter Contract,"['Software Infrastructure', 'Contingent Search', 'Engineering', 'Field Technicians', 'IT Recruitment']"
21062,Vice President Human Resources Training,"['Software Infrastructure', 'PHP', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
21063,Academic Researcher,"['Higher Education Research', 'Academic Journals', 'Scholarly Research', 'C++', 'Field Technicians']"
21064,Application System Consultant,"['Certified SAP Consultant', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
21065,Area Sales Supervisor,"['Software Infrastructure', 'AutoCAD', 'PHP', 'Engineering', 'Field Technicians']"
21066,Assistant Compliance Officer,"['Software Infrastructure', 'Legal Compliance', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
21067,Client Services Engineer,"['AutoCAD', 'Field Service Engineering', 'Technical Support', 'PHP', 'Field Technicians']"
21068,Commercial Loan Specialist,"['AutoCAD', 'Commercial Credit', 'Commercial Lending', 'Banking', 'PHP']"
21069,Deputy Manager Quality Assurance,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Quality Assurance']"
21070,Director of Campus Ministry,"['AutoCAD', 'PHP', 'C++', 'Field Technicians', 'Technical Maintenance']"
21071,Financial Credit Analyst,"['Software Infrastructure', 'PostgreSQL', 'Voice over IP (VoIP)', 'Banking', 'Engineering']"
21072,Front Office Administrator,"['AutoCAD', 'General Office Work', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21073,Healthcare Account Executive,"['Visual Basic', 'AutoCAD', 'Enterprise Software', 'Sales', 'PHP']"
21074,Junior Sales Executive,"['Software Infrastructure', 'AutoCAD', 'Juniors', 'Voice over IP (VoIP)', 'PHP']"
21075,Line Chef,"['AutoCAD', 'PHP', 'Field Technicians', 'Cooking', 'Technical Maintenance']"
21076,Loss Control Representative,"['Visual Basic', 'AutoCAD', 'Property and Casualty Insurance', 'PHP', 'Field Technicians']"
21077,Manager End User Services,"['Visual Basic', 'AutoCAD', 'Enterprise Support', 'PHP', 'Field Technicians']"
21078,Pilot Technical,"['AutoCAD', 'Flying', 'Helicopter Piloting', 'PHP', 'Field Technicians']"
21079,Principal Consultant Customer Relationship Management,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Customer Relationship Management (CRM)', 'Software Design']"
21080,Quality System Administrator,"['Visual Basic', 'AutoCAD', 'Quality Assurance Standards', 'PHP', 'Field Technicians']"
21081,Labor and Delivery Nurse,"['Software Infrastructure', 'Midwifery', 'Postpartum Nursing', 'Engineering', 'Field Technicians']"
21082,Rehabilitation Assistant,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'SOLIDWORKS', 'Rehabilitation Nursing']"
21083,Senior Legal Analyst,"['Visual Basic', 'Legal Solutions', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21084,Senior Manager Sales Business Development,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design', 'National Sales Management']"
21085,Senior Transportation Analyst,"['AutoCAD', 'ArcGIS Products', 'Oracle Database', 'PHP', 'Technical Maintenance']"
21086,Signal Intelligence Analyst,"['Software Infrastructure', 'Intelligence Analysis', 'Engineering', 'Field Technicians', 'National Intelligence']"
21087,Technical Sales Coordinator,"['AutoCAD', 'Technical Support', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21088,Video Production Intern,"['AutoCAD', 'Field Production', 'Field Technicians', 'Videography', 'Technical Maintenance']"
21089,Associate Dean For Academic Affairs,"['Software Infrastructure', 'Financial Aid Administration', 'Engineering', 'Higher Education Administration', 'C++']"
21090,Bid Project Manager,"['PHP', 'Field Technicians', 'Bid Writing', 'Technical Maintenance', 'Bid Preparation']"
21091,Check Agent,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
21092,Chief Information Technology Department,"['Information Technology Infrastructure', 'PHP', 'ICT4D', 'Field Technicians', 'Technical Maintenance']"
21093,Education Program Assistant,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Personal Assistance', 'Software Design']"
21094,Executive Vice President Sales Business Development,"['AutoCAD', 'Executive Development', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21095,Freelance Features Writer,"['AutoCAD', 'Non-fiction Writer', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21096,Human Resources Payroll Assistant,"['AutoCAD', 'New Hire Paperwork', 'Field Technicians', 'Technical Maintenance', 'HR Software']"
21097,Information Management Senior Specialist,"['Information Management Solutions', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Information Organization']"
21098,New Business Development Consultant,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Construction', 'Software Design']"
21099,Phone Banker,"['Visual Basic', 'AutoCAD', 'Banking', 'PHP', 'Field Technicians']"
21100,Principal Statistician,"['Software Infrastructure', 'PostgreSQL', 'Statistical Research', 'Engineering', 'Field Technicians']"
21101,Residential Sales Representative,"['Software Infrastructure', 'AutoCAD', 'PostgreSQL', 'PHP', 'Engineering']"
21102,Senior Compliance Engineer,"['Software Infrastructure', 'Compliance Engineering', 'Plan Compliance', 'Engineering', 'Field Technicians']"
21103,Senior Conference Producer,"['Sales', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Summit']"
21104,Senior Funder,"['Fund Management', 'PHP', 'Field Technicians', 'Commercial Funding', 'Technical Maintenance']"
21105,Senior Portfolio Accountant,"['Corporate Portfolio Management', 'PHP', 'Field Technicians', 'Accounting', 'Technical Maintenance']"
21106,Senior Production Executive,"['Visual Basic', 'AutoCAD', 'PHP', 'Production Management', 'Field Technicians']"
21107,Special Finance Manager,"['Visual Basic', 'AutoCAD', 'MF', 'Oracle Database', 'PHP']"
